ID_OREGANO:6060	SIDER	NAME
SIDE_EFFECT:5578	C1455780	Aortic valve sclerosis
SIDE_EFFECT:5579	C1536070	Renal insufficiency aggravated
SIDE_EFFECT:5580	C1112433	Thromboembolic stroke
SIDE_EFFECT:5581	C0262469	Embolic stroke
SIDE_EFFECT:5582	C0343869	Anal candidiasis
SIDE_EFFECT:5583	C0011636	Dermatophytosis
SIDE_EFFECT:5584	C0038165	Staphylococcal scalded skin syndrome
SIDE_EFFECT:5585	C0948198	Acholia
SIDE_EFFECT:5586	C3203690	Deficiency of bile secretion
SIDE_EFFECT:5587	C0948389	Intestinal hypomotility
SIDE_EFFECT:5588	C1697943	Epidermal growth factor receptor decreased
SIDE_EFFECT:5589	C0030326	Panniculitis
SIDE_EFFECT:5590	C0342881	Homozygous familial hypercholesterolaemia
SIDE_EFFECT:5591	C0745103	Type IIa hyperlipidaemia
SIDE_EFFECT:5592	C0342882	Heterozygous familial hypercholesterolemia
SIDE_EFFECT:5593	C0009062	Clostridial infection
SIDE_EFFECT:5594	C0030785	Pelvic abscess
SIDE_EFFECT:5595	C0036412	Scleral disorder
SIDE_EFFECT:5596	C0239266	Pain in elbow
SIDE_EFFECT:5597	C0243001	Abdominal abscess
SIDE_EFFECT:5598	C0262627	Seroma
SIDE_EFFECT:5599	C0276143	Viral pharyngitis
SIDE_EFFECT:5600	C0281940	Pelvic peritonitis
SIDE_EFFECT:5601	C0848648	Fungal rash
SIDE_EFFECT:5602	C0919691	Anastomotic leak
SIDE_EFFECT:5603	C0919882	Incision site haemorrhage
SIDE_EFFECT:5604	C0919986	Infusion site oedema
SIDE_EFFECT:5605	C1096036	Infusion site warmth
SIDE_EFFECT:5606	C1142178	Intestinal stoma complication
SIDE_EFFECT:5607	C1696157	Gastrointestinal stoma complication
SIDE_EFFECT:5608	C1318314	Epithelial cells urine
SIDE_EFFECT:5609	C0877324	Urinary sediment present
SIDE_EFFECT:5610	C0010495	Cutis laxa
SIDE_EFFECT:5611	C0339434	Choroidal effusion
SIDE_EFFECT:5612	C0423124	Dermatochalasis
SIDE_EFFECT:5613	C0007131	Non-small cell lung cancer
SIDE_EFFECT:5614	C1699201	Infusion site thrombophlebitis
SIDE_EFFECT:5615	C1697542	Infusion site thrombosis
SIDE_EFFECT:5616	C1096213	Cannula site reaction
SIDE_EFFECT:5617	C0863070	Catheter site related reaction
SIDE_EFFECT:5618	C1112773	Post procedural diarrhoea
SIDE_EFFECT:5619	C2721559	Osmotic demyelination syndrome
SIDE_EFFECT:5620	C0240520	Nipple swelling
SIDE_EFFECT:5621	C0855521	Semen volume decreased
SIDE_EFFECT:5622	C2609199	Product taste abnormal
SIDE_EFFECT:5623	C0235328	Colon obstruction
SIDE_EFFECT:5624	C0221002	Hyperparathyroidism primary
SIDE_EFFECT:5625	C0852949	Arterial disorder
SIDE_EFFECT:5626	C0877187	Ureterostomy site discomfort
SIDE_EFFECT:5627	C1290071	Oral mucosal disorder
SIDE_EFFECT:5628	C0016807	Intestinal functional disorder
SIDE_EFFECT:5629	C0267509	Chronic idiopathic constipation
SIDE_EFFECT:5630	C0037933	Spinal disorder
SIDE_EFFECT:5631	C0949691	Spondyloarthropathy
SIDE_EFFECT:5632	C0730345	Microalbuminuria
SIDE_EFFECT:5633	C0948309	Pseudohyperkalaemia
SIDE_EFFECT:5634	C0154983	Cataract traumatic
SIDE_EFFECT:5635	C1112303	Facial wasting
SIDE_EFFECT:5636	C0153252	Systemic candida
SIDE_EFFECT:5637	C0016770	Frustration
SIDE_EFFECT:5638	C0152202	Acquired night blindness
SIDE_EFFECT:5639	C0156279	Urethral syndrome
SIDE_EFFECT:5640	C0948522	Ocular vascular disorder
SIDE_EFFECT:5641	C2609319	Papulopustular rash
SIDE_EFFECT:5642	C0239154	High-pitched crying
SIDE_EFFECT:5643	C0549384	Hypotonic-hyporesponsive episode
SIDE_EFFECT:5644	C0919840	Osteocalcin increased
SIDE_EFFECT:5645	C0854431	Injection site vesicles
SIDE_EFFECT:5646	C0018128	Vascular graft occlusion
SIDE_EFFECT:5647	C1112712	Haematology test abnormal
SIDE_EFFECT:5648	C0016542	Foreign body
SIDE_EFFECT:5649	C1096701	Medical device discomfort
SIDE_EFFECT:5650	C1328395	Vaginal contraceptive device expelled
SIDE_EFFECT:5651	C1393815	Contraceptive device complication
SIDE_EFFECT:5652	C1610622	Coital bleeding
SIDE_EFFECT:5653	C0333271	Bloody discharge
SIDE_EFFECT:5654	C0858540	Hemorrhage symptom
SIDE_EFFECT:5655	C0948693	Post procedural discharge
SIDE_EFFECT:5656	C1328411	Post procedural haematoma
SIDE_EFFECT:5657	C2242494	Haemorrhagic erosive gastritis
SIDE_EFFECT:5658	C3665900	Intraspinal bleeding
SIDE_EFFECT:5659	C0018949	Spinal cord haemorrhage
SIDE_EFFECT:5660	C0238097	Encephalitis cytomegalovirus
SIDE_EFFECT:5661	C0749389	Pharyngeal lesion
SIDE_EFFECT:5662	C1262005	Ischaemic cerebral infarction
SIDE_EFFECT:5663	C0752347	Dementia with Lewy bodies
SIDE_EFFECT:5664	C1868885	Uncontrolled hypertension
SIDE_EFFECT:5665	C0003869	Arthritis infective
SIDE_EFFECT:5666	C0178282	Abdominal hernia
SIDE_EFFECT:5667	C0205990	Vaginal prolapse
SIDE_EFFECT:5668	C0221248	Gouty tophus
SIDE_EFFECT:5669	C0241235	Sputum purulent
SIDE_EFFECT:5670	C0263536	Nail hypertrophy
SIDE_EFFECT:5671	C0264734	Dilatation atrial
SIDE_EFFECT:5672	C0277919	Post thrombotic syndrome
SIDE_EFFECT:5673	C0345903	Anal skin tags
SIDE_EFFECT:5674	C0520861	Venous pressure jugular increased
SIDE_EFFECT:5675	C0558348	Gastroenteritis bacterial
SIDE_EFFECT:5676	C0729549	Gastrointestinal fungal infection
SIDE_EFFECT:5677	C0948610	Abdominal strangulated hernia
SIDE_EFFECT:5678	C1096708	Vessel puncture site inflammation
SIDE_EFFECT:5679	C1112341	Connective tissue inflammation
SIDE_EFFECT:5680	C1112413	Peripheral artery aneurysm
SIDE_EFFECT:5681	C0876998	Intracardiac thrombus
SIDE_EFFECT:5682	C0278678	Metastatic renal cell carcinoma
SIDE_EFFECT:5683	C0553723	Squamous cell carcinoma of skin
SIDE_EFFECT:5684	C1096082	Oesophageal discomfort
SIDE_EFFECT:5685	C0003493	Aortic disorder
SIDE_EFFECT:5686	C0007120	Bronchioloalveolar carcinoma
SIDE_EFFECT:5687	C0149531	Pelvic fracture
SIDE_EFFECT:5688	C0262414	Cervical vertebral fracture
SIDE_EFFECT:5689	C0262613	Renal mass
SIDE_EFFECT:5690	C0272118	Warm type haemolytic anaemia
SIDE_EFFECT:5691	C0282193	Iron overload
SIDE_EFFECT:5692	C0338573	Intracranial venous sinus thrombosis
SIDE_EFFECT:5693	C0521706	Cataract unilateral
SIDE_EFFECT:5694	C0553730	Chondrocalcinosis
SIDE_EFFECT:5695	C0700502	Primary hypothyroidism
SIDE_EFFECT:5696	C0743525	Enterobacter sepsis
SIDE_EFFECT:5697	C0936223	Prostate cancer metastatic
SIDE_EFFECT:5698	C1112559	Pancreatitis due to biliary obstruction
SIDE_EFFECT:5699	C1142272	Neutrophilic dermatosis
SIDE_EFFECT:5700	C1276146	Lymphoma cutis
SIDE_EFFECT:5701	C1740832	AML progression
SIDE_EFFECT:5702	C0003534	Aphakia
SIDE_EFFECT:5703	C0010598	Cyclothymic disorder
SIDE_EFFECT:5704	C0010695	Cystocele
SIDE_EFFECT:5705	C0014170	Endometrial neoplasm
SIDE_EFFECT:5706	C0016045	Fibroma
SIDE_EFFECT:5707	C0017416	Female reproductive neoplasm
SIDE_EFFECT:5708	C0023267	Leiomyoma
SIDE_EFFECT:5709	C0034215	Pyometra
SIDE_EFFECT:5710	C0040961	Tricuspid valve incompetence
SIDE_EFFECT:5711	C0042140	Uterine prolapse
SIDE_EFFECT:5712	C0085084	Motor neurone disease
SIDE_EFFECT:5713	C0149651	Clubbing
SIDE_EFFECT:5714	C0149709	Hepatitis B surface antigen positive
SIDE_EFFECT:5715	C0149771	Rectocele
SIDE_EFFECT:5716	C0152167	Anal spasm
SIDE_EFFECT:5717	C0154041	Parathyroid tumour benign
SIDE_EFFECT:5718	C0155765	Microangiopathy
SIDE_EFFECT:5719	C0155796	Varicose veins vulval
SIDE_EFFECT:5720	C0156318	Breast fibrosis
SIDE_EFFECT:5721	C0221782	Uterine mass
SIDE_EFFECT:5722	C0235557	Pulmonary granuloma
SIDE_EFFECT:5723	C0239161	Dactylitis
SIDE_EFFECT:5724	C0240713	Perineal laceration
SIDE_EFFECT:5725	C3544174	Perineal injury
SIDE_EFFECT:5726	C0269173	Fallopian tube cyst
SIDE_EFFECT:5727	C0269190	Uterine cervical squamous metaplasia
SIDE_EFFECT:5728	C0333912	Hypochromasia
SIDE_EFFECT:5729	C0341858	Adenomyosis
SIDE_EFFECT:5730	C0436503	Chest X-ray abnormal
SIDE_EFFECT:5731	C0560637	Genital injury
SIDE_EFFECT:5732	C0740292	5'nucleotidase increased
SIDE_EFFECT:5733	C0740314	Ultrasound breast abnormal
SIDE_EFFECT:5734	C0854131	Vaginal wall congestion
SIDE_EFFECT:5735	C0877645	Urinary bladder polyp
SIDE_EFFECT:5736	C0919768	Extremity contracture
SIDE_EFFECT:5737	C0919947	Thoracic vertebral fracture
SIDE_EFFECT:5738	C0920016	Adnexa uteri cyst
SIDE_EFFECT:5739	C0948277	Hydrometra
SIDE_EFFECT:5740	C1142133	Adnexa uteri mass
SIDE_EFFECT:5741	C1262149	Vaginal erosion
SIDE_EFFECT:5742	C1328358	Pedal pulse decreased
SIDE_EFFECT:5743	C1328386	Breast fibroma
SIDE_EFFECT:5744	C1442998	Colpocele
SIDE_EFFECT:5745	C1868829	Ultrasound ovary abnormal
SIDE_EFFECT:5746	C2937220	Malformation venous
SIDE_EFFECT:5747	C1321523	Wandering pacemaker
SIDE_EFFECT:5748	C0425591	Dropped beats
SIDE_EFFECT:5749	C0036835	TIBC
SIDE_EFFECT:5750	C1283048	Iron binding capacity total
SIDE_EFFECT:5751	C0438254	Urine electrolytes abnormal
SIDE_EFFECT:5752	C0740832	End stage AIDS
SIDE_EFFECT:5753	C0853772	Blood calcium abnormal
SIDE_EFFECT:5754	C0235630	Renal failure aggravated
SIDE_EFFECT:5755	C0006079	Bowen's disease
SIDE_EFFECT:5756	C0023070	Laryngopharyngitis
SIDE_EFFECT:5757	C0025297	Meningitis viral
SIDE_EFFECT:5758	C0038987	Sweat gland tumour
SIDE_EFFECT:5759	C0040411	Tongue neoplasm
SIDE_EFFECT:5760	C0149976	Proctitis herpes
SIDE_EFFECT:5761	C0158353	Infective myositis
SIDE_EFFECT:5762	C0206180	Anaplastic large-cell lymphoma
SIDE_EFFECT:5763	C0264344	Bronchitis bacterial
SIDE_EFFECT:5764	C0279637	Anal cancer
SIDE_EFFECT:5765	C0346989	Metastases to peritoneum
SIDE_EFFECT:5766	C0740277	Bile duct cancer
SIDE_EFFECT:5767	C0851883	Neisseria infection
SIDE_EFFECT:5768	C0877107	Sinobronchitis
SIDE_EFFECT:5769	C1388177	Aortic arteriosclerosis
SIDE_EFFECT:5770	C2931822	Nasopharyngeal carcinoma
SIDE_EFFECT:5771	C0153392	Nasopharyngeal cancer
SIDE_EFFECT:5772	C0011432	Sensitivity of teeth
SIDE_EFFECT:5773	C0030489	Paraproteinaemia
SIDE_EFFECT:5774	C0036982	Shock haemorrhagic
SIDE_EFFECT:5775	C0151665	Globulins decreased
SIDE_EFFECT:5776	C0281778	Anal abscess
SIDE_EFFECT:5777	C0406484	Sebaceous hyperplasia
SIDE_EFFECT:5778	C0520863	Diastolic dysfunction
SIDE_EFFECT:5779	C0854380	Blood insulin decreased
SIDE_EFFECT:5780	C0861020	Insulin C-peptide decreased
SIDE_EFFECT:5781	C0877334	Arterial stenosis limb
SIDE_EFFECT:5782	C3495797	Peripheral artery stenosis
SIDE_EFFECT:5783	C1141948	Troponin increased
SIDE_EFFECT:5784	C1262299	Oral papilloma
SIDE_EFFECT:5785	C0221239	Glomerulonephritis rapidly progressive
SIDE_EFFECT:5786	C0238874	Antineutrophil cytoplasmic antibody positive
SIDE_EFFECT:5787	C0854359	Insulin autoimmune syndrome
SIDE_EFFECT:5788	C0019623	Malignant histiocytosis
SIDE_EFFECT:5789	C0392788	Extranodal NK/T-cell lymphoma, nasal type
SIDE_EFFECT:5790	C0234934	Urticaria vesiculosa
SIDE_EFFECT:5791	C0302858	Protein-losing gastroenteropathy
SIDE_EFFECT:5792	C0345996	Milia
SIDE_EFFECT:5793	C0473120	Intra-abdominal haematoma
SIDE_EFFECT:5794	C0521471	Systemic lupus erythematosus rash
SIDE_EFFECT:5795	C0541767	Platelet aggregation abnormal
SIDE_EFFECT:5796	C1142115	Enterocolitis infectious
SIDE_EFFECT:5797	C0008733	Chylothorax
SIDE_EFFECT:5798	C0151739	Small intestinal perforation
SIDE_EFFECT:5799	C0240292	Mg++ increased
SIDE_EFFECT:5800	C0853749	Blood magnesium increased
SIDE_EFFECT:5801	C0263105	Abdominal wall abscess
SIDE_EFFECT:5802	C0265050	Vena cava thrombosis
SIDE_EFFECT:5803	C0850638	Infected bites
SIDE_EFFECT:5804	C0855620	Alanine aminotransferase normal
SIDE_EFFECT:5805	C0919560	Stent occlusion
SIDE_EFFECT:5806	C1275515	Venomous bite
SIDE_EFFECT:5807	C1704381	Glucose decreased
SIDE_EFFECT:5808	C1868821	Immediate post-injection reaction
SIDE_EFFECT:5809	C0022548	Keloid scar
SIDE_EFFECT:5810	C0023321	Lentigo
SIDE_EFFECT:5811	C0853924	Tinnitus aggravated
SIDE_EFFECT:5812	C0877113	Scar pain
SIDE_EFFECT:5813	C0149770	Rectal abscess
SIDE_EFFECT:5814	C0149892	Gingival abscess
SIDE_EFFECT:5815	C0162638	Apoptosis
SIDE_EFFECT:5816	C0238334	Pancreatic abscess
SIDE_EFFECT:5817	C0263111	Perineal abscess
SIDE_EFFECT:5818	C0333286	Splinter haemorrhages
SIDE_EFFECT:5819	C1141926	Abdominal sepsis
SIDE_EFFECT:5820	C2747905	Destructive thyroiditis
SIDE_EFFECT:5821	C3241958	Myocardial disorder
SIDE_EFFECT:5822	C0343378	Helicobacter gastritis
SIDE_EFFECT:5823	C0948036	Gastric ulcer helicobacter
SIDE_EFFECT:5824	C0948811	Artificial kidney clotting during dialysis
SIDE_EFFECT:5825	C0948857	Electrocardiogram repolarisation abnormality
SIDE_EFFECT:5826	C0917816	Mental deficiency
SIDE_EFFECT:5827	C0264980	Purple toes syndrome
SIDE_EFFECT:5828	C0242645	Blue toe syndrome
SIDE_EFFECT:5829	C0019154	Hepatic vein thrombosis
SIDE_EFFECT:5830	C0239517	Facial paresthesia
SIDE_EFFECT:5831	C0024633	Mallory-Weiss syndrome
SIDE_EFFECT:5832	C0162852	Pityriasis lichenoides et varioliformis acuta
SIDE_EFFECT:5833	C0520901	Increased skin sensitivity
SIDE_EFFECT:5834	C0853331	Toxic pustuloderma
SIDE_EFFECT:5835	C1142248	Pseudomononucleosis
SIDE_EFFECT:5836	C0085423	Gram-negative bacterial infection NOS
SIDE_EFFECT:5837	C0541974	Fuzzy head
SIDE_EFFECT:5838	C0685938	Gastrointestinal neoplasm malignant
SIDE_EFFECT:5839	C0859290	Black spot
SIDE_EFFECT:5840	C1328519	Retinal pigment epithelial tear
SIDE_EFFECT:5841	C1697883	Infusion related pain
SIDE_EFFECT:5842	C0021080	Immunosuppression
SIDE_EFFECT:5843	C0152168	Spasm of sphincter of Oddi
SIDE_EFFECT:5844	C0878588	Sphincter of Oddi dysfunction
SIDE_EFFECT:5845	C0235793	Mastitis male
SIDE_EFFECT:5846	C0029463	Osteosarcoma
SIDE_EFFECT:5847	C3203466	Acute enterocolitis
SIDE_EFFECT:5848	C0240273	Lymph node tenderness
SIDE_EFFECT:5849	C0578050	Lymph node pain
SIDE_EFFECT:5850	C0241237	Dysstasia
SIDE_EFFECT:5851	C0578735	Lymphadenopathy axillary
SIDE_EFFECT:5852	C0017636	Glioblastoma
SIDE_EFFECT:5853	C0019618	Histiocytosis
SIDE_EFFECT:5854	C0023891	Cirrhosis alcoholic
SIDE_EFFECT:5855	C0038012	Spondylitis
SIDE_EFFECT:5856	C0151680	Gonadotropic luteinizing hormone increased
SIDE_EFFECT:5857	C0853123	Blood luteinising hormone increased
SIDE_EFFECT:5858	C0151721	Hypogonadism male
SIDE_EFFECT:5859	C0238457	Renal vein thrombosis
SIDE_EFFECT:5860	C0268731	Glomerulonephropathy
SIDE_EFFECT:5861	C0278883	Metastatic melanoma
SIDE_EFFECT:5862	C0860594	Metastatic malignant melanoma
SIDE_EFFECT:5863	C0333258	Lymphorrhoea
SIDE_EFFECT:5864	C0340608	Renal artery thrombosis
SIDE_EFFECT:5865	C0392175	Renal haemorrhage
SIDE_EFFECT:5866	C0473124	Perirenal haematoma
SIDE_EFFECT:5867	C0745744	End stage liver disease
SIDE_EFFECT:5868	C0400930	Chronic hepatic failure
SIDE_EFFECT:5869	C0751674	Lymphangioleiomyomatosis
SIDE_EFFECT:5870	C0853124	Blood follicle stimulating hormone increased
SIDE_EFFECT:5871	C0860987	Phosphate low
SIDE_EFFECT:5872	C0919939	Graft thrombosis
SIDE_EFFECT:5873	C1142257	Incision site pain
SIDE_EFFECT:5874	C1142420	Hepatitis B reactivation
SIDE_EFFECT:5875	C1167868	Perinephric collection
SIDE_EFFECT:5876	C1868693	Localised intraabdominal fluid collection
SIDE_EFFECT:5877	C2609269	Fasting hyperglycaemia
SIDE_EFFECT:5878	C3160756	Infection reactivation
SIDE_EFFECT:5879	C0234199	Pallanesthesia
SIDE_EFFECT:5880	C0393847	Multifocal motor neuropathy
SIDE_EFFECT:5881	C0854080	Painful response to normal stimuli
SIDE_EFFECT:5882	C0458247	Allodynia
SIDE_EFFECT:5883	C0877401	Sensorimotor disorder
SIDE_EFFECT:5884	C1262106	Neuromuscular toxicity
SIDE_EFFECT:5885	C0577620	Allergy to nuts
SIDE_EFFECT:5886	C0278147	Radicular pain
SIDE_EFFECT:5887	C0406305	Eosinophilic pustular folliculitis
SIDE_EFFECT:5888	C0852793	Blood cortisol increased
SIDE_EFFECT:5889	C0851980	Peritoneal infection
SIDE_EFFECT:5890	C0853227	Blood iron abnormal
SIDE_EFFECT:5891	C0858599	Taste sour
SIDE_EFFECT:5892	C1142333	Oral mucosal irritation
SIDE_EFFECT:5893	C1696110	Vessel puncture site haematoma
SIDE_EFFECT:5894	C0392008	Anaesthetic complication
SIDE_EFFECT:5895	C0855565	Beta 2 microglobulin increased
SIDE_EFFECT:5896	C0855573	Beta 2 microglobulin urine increased
SIDE_EFFECT:5897	C0919728	Unwanted awareness during anaesthesia
SIDE_EFFECT:5898	C2363784	Recurrence of neuromuscular blockade
SIDE_EFFECT:5899	C0521496	Application site infection
SIDE_EFFECT:5900	C0877128	Application site pustules
SIDE_EFFECT:5901	C0020595	Hypoaldosteronism
SIDE_EFFECT:5902	C0151693	Adrenal haemorrhage
SIDE_EFFECT:5903	C0281860	Wound haematoma
SIDE_EFFECT:5904	C0282160	Aplasia cutis congenita
SIDE_EFFECT:5905	C0340708	Thrombophlebitis leg deep
SIDE_EFFECT:5906	C0340885	Prosthetic cardiac valve thrombosis
SIDE_EFFECT:5907	C1096119	Cardiac valve replacement complication
SIDE_EFFECT:5908	C0740472	Calcium abnormal NOS
SIDE_EFFECT:5909	C2267233	Hypotonia neonatal
SIDE_EFFECT:5910	C1735914	Recurrent pulmonary embolism
SIDE_EFFECT:5911	C0152915	Disseminated tuberculosis
SIDE_EFFECT:5912	C2938903	HDL cholesterol increased
SIDE_EFFECT:5913	C0001707	Aerophagia
SIDE_EFFECT:5914	C0476405	Pulmonary function test abnormal
SIDE_EFFECT:5915	C0855977	Carotene decreased
SIDE_EFFECT:5916	C0948333	Neutrophil percentage increased
SIDE_EFFECT:5917	C1142086	Vitamin E decreased
SIDE_EFFECT:5918	C1142530	Vitamin K decreased
SIDE_EFFECT:5919	C0233467	Inappropriate affect
SIDE_EFFECT:5920	C2712054	Dyspnoea at rest
SIDE_EFFECT:5921	C0239998	Recurrent infection
SIDE_EFFECT:5922	C0276684	Balanitis candida
SIDE_EFFECT:5923	C0564768	Genital infection male
SIDE_EFFECT:5924	C0740330	Genital infection fungal
SIDE_EFFECT:5925	C1695896	Infusion site hypersensitivity
SIDE_EFFECT:5926	C1697973	Infusion site paraesthesia
SIDE_EFFECT:5927	C0857439	Pituitary hormone deficiency
SIDE_EFFECT:5928	C0240773	Plantar erythema
SIDE_EFFECT:5929	C0341318	Enterocutaneous fistula
SIDE_EFFECT:5930	C0559938	Ileal perforation
SIDE_EFFECT:5931	C1142113	Hyperalbuminaemia
SIDE_EFFECT:5932	C1264610	Infectious peritonitis
SIDE_EFFECT:5933	C1321133	Bronchial haemorrhage
SIDE_EFFECT:5934	C0263443	Acne pustular
SIDE_EFFECT:5935	C0399461	Oral mucosa erosion
SIDE_EFFECT:5936	C0521476	Nail bed infection
SIDE_EFFECT:5937	C0546343	Mucosal erosion
SIDE_EFFECT:5938	C0576995	Pharyngeal haemorrhage
SIDE_EFFECT:5939	C0855619	Alanine aminotransferase abnormal
SIDE_EFFECT:5940	C1168175	Incision site haematoma
SIDE_EFFECT:5941	C1697747	Laryngeal haemorrhage
SIDE_EFFECT:5942	C0014541	Epiglottitis
SIDE_EFFECT:5943	C0030293	Pancreatic insufficiency
SIDE_EFFECT:5944	C0162291	Retinal ischaemia
SIDE_EFFECT:5945	C0748055	Psychiatric decompensation
SIDE_EFFECT:5946	C1704202	Aspermia
SIDE_EFFECT:5947	C1096303	Lipase abnormal
SIDE_EFFECT:5948	C0152486	Salmonella sepsis
SIDE_EFFECT:5949	C0857056	Blotchy rash
SIDE_EFFECT:5950	C0476463	Found dead
SIDE_EFFECT:5951	C0268800	Congenital renal cyst
SIDE_EFFECT:5952	C1696701	Dermatillomania
SIDE_EFFECT:5953	C0031315	Phantom limb pain
SIDE_EFFECT:5954	C3495442	Phantom pain
SIDE_EFFECT:5955	C1096300	Genital burning sensation
SIDE_EFFECT:5956	C0521540	Brain stem haemorrhage
SIDE_EFFECT:5957	C0860493	Refractory hypertension
SIDE_EFFECT:5958	C0262380	Asymptomatic bacteriuria
SIDE_EFFECT:5959	C0235963	Rhinitis ulcerative
SIDE_EFFECT:5960	C0240447	Nasal mucosal erythema
SIDE_EFFECT:5961	C0741132	Antibody test positive
SIDE_EFFECT:5962	C0919913	Nasal odour
SIDE_EFFECT:5963	C1167783	Mucosal excoriation
SIDE_EFFECT:5964	C0392519	Calcium deficiency
SIDE_EFFECT:5965	C0025064	Mediastinitis
SIDE_EFFECT:5966	C0376670	Alcoholic pancreatitis
SIDE_EFFECT:5967	C0858078	Serum bicarbonate increased
SIDE_EFFECT:5968	C0877131	Urinary tract infection fungal
SIDE_EFFECT:5969	C1142423	Staphylococcus aureus bacteremia
SIDE_EFFECT:5970	C0581870	Pain hunger
SIDE_EFFECT:5971	C0235429	Breath odour ketones
SIDE_EFFECT:5972	C0271686	Diabetic autonomic neuropathy
SIDE_EFFECT:5973	C0272380	Tonsillar disorder
SIDE_EFFECT:5974	C0339467	Retinopathy proliferative
SIDE_EFFECT:5975	C0342311	Neuroglycopenia
SIDE_EFFECT:5976	C0278512	Osteosarcoma metastatic
SIDE_EFFECT:5977	C0233660	Thought blocking
SIDE_EFFECT:5978	C0855677	Blood creatine phosphokinase MM increased
SIDE_EFFECT:5979	C0856071	Confusion aggravated
SIDE_EFFECT:5980	C0035126	Reperfusion injury
SIDE_EFFECT:5981	C0341512	Retroperitoneal haematoma
SIDE_EFFECT:5982	C1096188	Puncture site reaction
SIDE_EFFECT:5983	C1536080	Coronary stent thrombosis
SIDE_EFFECT:5984	C0751372	Pain nerve
SIDE_EFFECT:5985	C1868988	Immune complex reaction
SIDE_EFFECT:5986	C1096071	Type III immune complex mediated reaction
SIDE_EFFECT:5987	C0004903	Beckwith-Wiedemann syndrome
SIDE_EFFECT:5988	C0037293	Acrochordon
SIDE_EFFECT:5989	C0434785	Subluxation hip
SIDE_EFFECT:5990	C1720771	Hydrocele
SIDE_EFFECT:5991	C0011303	Demyelination disorder NOS
SIDE_EFFECT:5992	C0581392	Multiple sclerosis exacerbation
SIDE_EFFECT:5993	C0038538	Subdural effusion
SIDE_EFFECT:5994	C0948387	Secondary adrenal insufficiency
SIDE_EFFECT:5995	C1321587	Respiratory depth increased
SIDE_EFFECT:5996	C0006157	Breech presentation
SIDE_EFFECT:5997	C0020450	Hyperemesis gravidarum
SIDE_EFFECT:5998	C0162739	HELLP syndrome
SIDE_EFFECT:5999	C0277631	Strangulation
SIDE_EFFECT:6000	C0405139	Obstetric procedure complication
SIDE_EFFECT:6001	C0852962	Complication of delivery
SIDE_EFFECT:6002	C1868893	Genital irritation
SIDE_EFFECT:6003	C1868730	Genital discomfort
SIDE_EFFECT:6004	C0858209	Thrombosis leg
SIDE_EFFECT:6005	C1697438	Cystitis viral
SIDE_EFFECT:6006	C0235634	Costovertebral angle tenderness
SIDE_EFFECT:6007	C0948298	Tympanic membrane hyperaemia
SIDE_EFFECT:6008	C0272396	Lymph node abscess
SIDE_EFFECT:6009	C0749106	Submandibular mass
SIDE_EFFECT:6010	C1096393	Body fat disorder
SIDE_EFFECT:6011	C1096509	Blood pancreatic amylase increased
SIDE_EFFECT:6012	C0853753	Blood phosphate increased
SIDE_EFFECT:6013	C0859978	Amylase decreased
SIDE_EFFECT:6014	C1096252	Cardiac discomfort
SIDE_EFFECT:6015	C1504438	Cerebral artery stenosis
SIDE_EFFECT:6016	C0424082	Hypnopompic hallucination
SIDE_EFFECT:6017	C3160891	Hormone-dependent prostate cancer
SIDE_EFFECT:6018	C0022735	Klinefelter's syndrome
SIDE_EFFECT:6019	C0152436	Imperforate hymen
SIDE_EFFECT:6020	C0346306	Pituitary microadenoma
SIDE_EFFECT:6021	C0271093	Stargardt's disease
SIDE_EFFECT:6022	C0521628	Genital itching male
SIDE_EFFECT:6023	C0748019	Prostatic acid phosphatase increased
SIDE_EFFECT:6024	C0856102	Gynecomastia aggravated
SIDE_EFFECT:6025	C0856126	Hematuria aggravated
SIDE_EFFECT:6026	C0856128	Urinary frequency aggravated
SIDE_EFFECT:6027	C1142470	Suture related complication
SIDE_EFFECT:6028	C1504578	Implant breakage
SIDE_EFFECT:6029	C1698259	HCV coinfection
SIDE_EFFECT:6030	C0025062	Pneumomediastinum
SIDE_EFFECT:6031	C0276651	Aspergilloma
SIDE_EFFECT:6032	C0340214	Tracheal fistula
SIDE_EFFECT:6033	C0853224	Activated partial thromboplastin time shortened
SIDE_EFFECT:6034	C1696708	Prehypertension
SIDE_EFFECT:6035	C0011351	Hypoplasia enamel
SIDE_EFFECT:6036	C0031024	Dentoalveolar abscess
SIDE_EFFECT:6037	C0034103	Pulpitis dental
